"basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt"
"20211217,120110,KR7120110002,코오롱인더,KOSPI,74500,0,0,73600,75400,73500,123219,9190808600,27519091,2050172279500"
"20211217,128940,KR7128940004,한미약품,KOSPI,281000,5000,1.81,276500,282000,276500,24872,6957067500,12078282,3393997242000"
"20211217,137310,KR7137310009,에스디바이오센서,KOSPI,56300,-400,-.71,57000,57300,55400,489796,27616526800,103271353,5814177173900"
"20211217,138040,KR7138040001,메리츠금융지주,KOSPI,35750,2550,7.68,33550,36250,33350,488608,17153868950,134011294,4790903760500"
"20211217,138930,KR7138930003,BNK금융지주,KOSPI,8950,150,1.7,8810,8950,8760,1878323,16710728270,325935246,2917120451700"
"20211217,139130,KR7139130009,DGB금융지주,KOSPI,9870,210,2.17,9690,9890,9670,493980,4853342730,169145833,1669469371710"
"20211217,139480,KR7139480008,이마트,KOSPI,156000,1500,.97,153000,156000,152000,105215,16325095500,27875819,4348627764000"
"20211217,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,40050,400,1.01,39000,40200,38950,196403,7838665350,123875069,4961196513450"
"20211217,161890,KR7161890009,한국콜마,KOSPI,41050,-100,-.24,41300,41300,40750,37822,1554911150,22881180,939272439000"
"20211217,175330,KR7175330000,JB금융지주,KOSPI,8700,220,2.59,8490,8760,8490,628722,5450327310,196982894,1713751177800"
"20211217,180640,KR7180640005,한진칼,KOSPI,64000,1000,1.59,63000,64500,62800,61809,3934814800,66738873,4271287872000"
"20211217,185750,KR7185750007,종근당,KOSPI,119000,0,0,118500,119000,117000,30519,3608632500,11426099,1359705781000"
"20211217,192080,KR7192080000,더블유게임즈,KOSPI,56700,-300,-.53,56500,56900,56200,64725,3664869800,18374502,1041834263400"
"20211217,192820,KR7192820009,코스맥스,KOSPI,101000,-1000,-.98,100000,101500,99900,67339,6777169000,11349509,1146300409000"
"20211217,204320,KR7204320006,만도,KOSPI,59300,0,0,58600,59800,58400,209864,12451300600,46957120,2784557216000"
"20211217,207940,KR7207940008,삼성바이오로직스,KOSPI,955000,-3000,-.31,953000,967000,943000,140167,134004711250,66165000,63187575000000"
"20211217,241560,KR7241560002,두산밥캣,KOSPI,41700,1650,4.12,40050,41800,39850,311537,12820992200,100249166,4180390222200"
"20211217,251270,KR7251270005,넷마블,KOSPI,118000,-1000,-.84,118500,119500,118000,123893,14670819000,85953502,10142513236000"
"20211217,259960,KR7259960003,크래프톤,KOSPI,494500,10500,2.17,483500,494500,479000,1312605,647346541500,48956545,24209011502500"
"20211217,267250,KR7267250009,현대중공업지주,KOSPI,58100,300,.52,57400,58300,56600,154161,8926216000,78993085,4589498238500"
"20211217,267260,KR7267260008,현대일렉트릭,KOSPI,20650,-450,-2.13,20750,21100,20000,465856,9554397400,36047135,744373337750"
"20211217,267270,KR7267270007,현대건설기계,KOSPI,41400,1050,2.6,40450,41500,40250,127630,5242568100,19700793,815612830200"
"20211217,268280,KR7268280005,미원에스씨,KOSPI,204500,4500,2.25,200000,208500,199500,14091,2863030000,5100000,1042950000000"
"20211217,271560,KR7271560005,오리온,KOSPI,110000,1500,1.38,108500,112000,107000,167005,18409324500,39536132,4348974520000"
"20211217,272210,KR7272210006,한화시스템,KOSPI,15550,250,1.63,15200,15600,15150,422490,6498543350,188919389,2937696498950"
"20211217,280360,KR7280360009,롯데제과,KOSPI,119500,-5000,-4.02,124000,125000,119500,4353,528003500,6416717,766797681500"
"20211217,282330,KR7282330000,BGF리테일,KOSPI,151500,-2000,-1.3,153500,155000,151500,31302,4783110000,17283906,2618511759000"
"20211217,285130,KR7285130001,SK케미칼,KOSPI,161000,13000,8.78,150500,165500,149500,663478,105549682000,17620780,2836945580000"
"20211217,298020,KR7298020009,효성티앤씨,KOSPI,572000,2000,.35,567000,576000,563000,29765,16969239000,4327682,2475434104000"
"20211217,298040,KR7298040007,효성중공업,KOSPI,60400,400,.67,60000,61200,60000,27246,1650526300,9324548,563202699200"
"20211217,298050,KR7298050006,효성첨단소재,KOSPI,650000,-1000,-.15,645000,656000,642000,32556,21128840000,4479948,2911966200000"
"20211217,300720,KR7300720000,한일시멘트,KOSPI,22950,600,2.68,22350,23500,22350,633379,14617767500,69261540,1589552343000"
"20211217,302440,KR7302440003,SK바이오사이언스,KOSPI,270000,12000,4.65,262000,274500,260500,1062609,284601168500,76500000,20655000000000"
"20211217,307950,KR7307950006,현대오토에버,KOSPI,132500,2500,1.92,128000,138000,128000,377695,50327671000,27423982,3633677615000"
"20211217,316140,KR7316140003,우리금융지주,KOSPI,13550,200,1.5,13350,13650,13350,3442434,46576894150,728060549,9865220438950"
"20211217,323410,KR7323410001,카카오뱅크,KOSPI,63900,800,1.27,63000,64000,62400,7191381,458442854000,475159237,30362675244300"
"20211217,326030,KR7326030004,SK바이오팜,KOSPI,100500,600,.6,99200,100500,98000,178096,17756902800,78313250,7870481625000"
"20211217,329180,KR7329180004,현대중공업,KOSPI,91500,-4200,-4.39,90000,93400,89700,1686560,154314543300,88773116,8122740114000"
"20211217,352820,KR7352820005,하이브,KOSPI,331000,-2000,-.6,329500,334500,328500,108623,35990233000,41353387,13687971097000"
"20211217,361610,KR7361610009,SK아이이테크놀로지,KOSPI,171500,-1500,-.87,171500,174000,170500,1225315,210337679000,71297592,12227537028000"
"20211217,375500,KR7375500006,DL이앤씨,KOSPI,125000,3000,2.46,121000,126000,120500,83233,10322892000,19358738,2419842250000"
"20211217,377300,KR7377300009,카카오페이,KOSPI,177000,-7500,-4.07,182000,184000,173000,502516,88479868500,131846544,23336838288000"
"20211217,383220,KR7383220001,F&F,KOSPI,907000,17000,1.91,885000,907000,868000,68897,61898449000,7661415,6948903405000"
"20211217,402340,KR7402340004,SK스퀘어,KOSPI,57000,600,1.06,55800,59300,54700,3344436,191853299400,141467571,8063651547000"
"20211220,000080,KR7000080002,하이트진로,KOSPI,29750,-100,-.34,29750,29950,29600,130227,3874702850,70133611,2086474927250"
"20211220,000100,KR7000100008,유한양행,KOSPI,65100,-500,-.76,65500,65900,64800,170653,11145957900,69972959,4555239630900"
"20211220,000120,KR7000120006,CJ대한통운,KOSPI,130000,-3500,-2.62,133500,133500,130000,25528,3356185500,22812344,2965604720000"
"20211220,000150,KR7000150003,두산,KOSPI,123500,3000,2.49,120500,125000,118500,78792,9659657000,16523835,2040693622500"
"20211220,000210,KR7000210005,DL,KOSPI,63300,-1200,-1.86,64100,64700,63300,59286,3784865800,20955884,1326507457200"
"20211220,000240,KR7000240002,한국앤컴퍼니,KOSPI,15600,50,.32,15600,16000,15500,98094,1536656250,94935240,1480989744000"
"20211220,000270,KR7000270009,기아,KOSPI,82900,-1700,-2.01,84500,84500,82800,924100,77048184100,405363347,33604621466300"
"20211220,000660,KR7000660001,SK하이닉스,KOSPI,120500,-1500,-1.23,121500,123500,120500,2846815,346125412636,728002365,87724284982500"
"20211220,000670,KR7000670000,영풍,KOSPI,655000,-7000,-1.06,655000,657000,647000,715,464971000,1842040,1206536200000"
"20211220,000720,KR7000720003,현대건설,KOSPI,46300,-1500,-3.14,47700,47750,46000,705390,32834812450,111355765,5155771919500"
"20211220,000810,KR7000810002,삼성화재,KOSPI,214000,-1500,-.7,214000,216000,212000,80801,17305782000,47374837,10138215118000"
"20211220,000880,KR7000880005,한화,KOSPI,31550,-950,-2.92,32400,32400,31450,293597,9345328150,74958735,2364948089250"
"20211220,000990,KR7000990002,DB하이텍,KOSPI,69000,-800,-1.15,69400,70700,68800,507564,35274625800,44398588,3063502572000"
"20211220,001040,KR7001040005,CJ,KOSPI,84700,-2000,-2.31,86100,86200,84600,34917,2975781700,29176998,2471291730600"
"20211220,001430,KR7001430008,세아베스틸,KOSPI,20250,-400,-1.94,20650,20800,20100,64782,1317486400,35862119,726207909750"
"20211220,001440,KR7001440007,대한전선,KOSPI,1785,-30,-1.65,1815,1820,1780,3770032,6766892030,856473009,1528804321065"
"20211220,001450,KR7001450006,현대해상,KOSPI,24650,-550,-2.18,25050,25050,24600,316669,7848270900,89400000,2203710000000"
"20211220,001680,KR7001680008,대상,KOSPI,23200,-250,-1.07,23400,23500,23150,78047,1818398050,34648025,803834180000"
"20211220,001800,KR7001800002,오리온홀딩스,KOSPI,16250,-150,-.91,16250,16400,16100,71693,1166766450,62645422,1017988107500"
"20211220,002030,KR7002030005,아세아,KOSPI,125000,-2500,-1.96,127000,127500,124500,1558,195583000,2191024,273878000000"
"20211220,002380,KR7002380004,KCC,KOSPI,306500,-9000,-2.85,313000,314500,302500,31109,9544356000,8886471,2723703361500"
"20211220,002790,KR7002790004,아모레G,KOSPI,45000,-800,-1.75,45500,45700,45000,57902,2619029800,82458180,3710618100000"
"20211220,002840,KR7002840007,미원상사,KOSPI,202000,2000,1,200500,204000,199500,6161,1242784500,4970000,1003940000000"
"20211220,003030,KR7003030004,세아제강지주,KOSPI,104500,-3000,-2.79,108000,109000,103500,11100,1174791500,4141657,432803156500"
"20211220,003090,KR7003090008,대웅,KOSPI,31650,-250,-.78,31400,31900,31350,39958,1261986700,58141980,1840193667000"
"20211220,003230,KR7003230000,삼양식품,KOSPI,93400,-2000,-2.1,95000,96700,93000,65736,6232950500,7533015,703583601000"
"20211220,003240,KR7003240009,태광산업,KOSPI,973000,-2000,-.21,965000,976000,961000,433,418137000,1113400,1083338200000"
"20211220,003490,KR7003490000,대한항공,KOSPI,28700,-500,-1.71,29050,29050,28650,800452,23068100600,347820825,9982457677500"
"20211220,003550,KR7003550001,LG,KOSPI,81000,-1300,-1.58,82200,82800,80900,631202,51419229100,157300993,12741380433000"
"20211220,003670,KR7003670007,포스코케미칼,KOSPI,142500,-3000,-2.06,144500,145000,142500,209352,29999173500,77463220,11038508850000"
"20211220,004000,KR7004000006,롯데정밀화학,KOSPI,75300,-2100,-2.71,77700,77700,75000,130704,9944123300,25800000,1942740000000"
"20211220,004020,KR7004020004,현대제철,KOSPI,42550,-1700,-3.84,44050,44050,42450,632964,27188494500,133445785,5678118151750"
"20211220,004170,KR7004170007,신세계,KOSPI,240500,-3500,-1.43,241500,245000,238500,41895,10095440500,9845181,2367766030500"
"20211220,004370,KR7004370003,농심,KOSPI,315000,-1500,-.47,314000,318000,310000,26738,8433740500,6082642,1916032230000"
"20211220,004990,KR7004990008,롯데지주,KOSPI,30650,-700,-2.23,31200,31200,30500,90214,2778591450,104909237,3215468114050"
"20211220,005300,KR7005300009,롯데칠성,KOSPI,129500,-500,-.38,129000,130000,128000,16422,2118602000,9278884,1201615478000"
"20211220,005380,KR7005380001,현대차,KOSPI,205000,-4500,-2.15,209000,209500,204500,542620,111756485500,213668187,43801978335000"
"20211220,005420,KR7005420005,코스모화학,KOSPI,14200,-100,-.7,14300,14450,14150,180943,2580338550,27860157,395614229400"
"20211220,005490,KR7005490008,POSCO,KOSPI,280500,-11500,-3.94,288000,288000,280000,378947,107277884500,87186835,24455907217500"
"20211220,005830,KR7005830005,DB손해보험,KOSPI,59000,-1300,-2.16,59400,60000,58400,107250,6350900400,70800000,4177200000000"
"20211220,005850,KR7005850003,에스엘,KOSPI,28400,-1150,-3.89,29550,29550,28300,217844,6237579100,48203277,1368973066800"
"20211220,005930,KR7005930003,삼성전자,KOSPI,77100,-900,-1.15,77600,77800,76800,11264375,869972000855,5969782550,460270234605000"
"20211220,005940,KR7005940002,NH투자증권,KOSPI,13350,-100,-.74,13450,13500,13300,582044,7789470600,297033887,3965402391450"
"20211220,006040,KR7006040000,동원산업,KOSPI,221500,-2500,-1.12,221500,223000,220000,1954,432555000,3677641,814597481500"
"20211220,006260,KR7006260004,LS,KOSPI,53000,-500,-.93,53600,53700,52700,53801,2856429600,32200000,1706600000000"
"20211220,006280,KR7006280002,녹십자,KOSPI,228500,-500,-.22,229500,230000,226000,29534,6739214000,11686538,2670373933000"
"20211220,006400,KR7006400006,삼성SDI,KOSPI,654000,-26000,-3.82,675000,676000,653000,352862,232954215920,68764530,44972002620000"
"20211220,006650,KR7006650006,대한유화,KOSPI,195000,-5000,-2.5,198000,199500,194500,24271,4768038000,6500000,1267500000000"
"20211220,006800,KR7006800007,미래에셋증권,KOSPI,8970,-180,-1.97,9140,9140,8960,672317,6073338450,635316408,5698788179760"
"20211220,007070,KR7007070006,GS리테일,KOSPI,30450,-450,-1.46,30750,30800,30300,123839,3778627250,104717922,3188660724900"
"20211220,007310,KR7007310006,오뚜기,KOSPI,462000,-3000,-.65,463000,466000,459500,2776,1283448000,3671981,1696455222000"
"20211220,007340,KR7007340003,디티알오토모티브,KOSPI,55100,-1700,-2.99,56800,57100,55000,18749,1043588800,9994005,550669675500"
"20211220,007660,KR7007660004,이수페타시스,KOSPI,5020,-70,-1.38,5020,5140,4995,1063604,5375813795,63246419,317497023380"
"20211220,008730,KR7008730004,율촌화학,KOSPI,25800,-900,-3.37,26700,26750,25700,191358,4970933600,24800000,639840000000"
"20211220,008770,KR7008770000,호텔신라,KOSPI,75200,-1600,-2.08,76400,76400,75000,191639,14476596900,39248121,2951458699200"
"20211220,008930,KR7008930000,한미사이언스,KOSPI,55700,-1100,-1.94,56500,56700,55100,64917,3624025400,67304611,3748866832700"
"20211220,009150,KR7009150004,삼성전기,KOSPI,174500,-5000,-2.79,178500,179000,173500,484807,85091109500,74693696,13034049952000"
"20211220,009240,KR7009240003,한샘,KOSPI,99300,-3700,-3.59,103500,106000,98500,216766,22029316800,23533928,2336919050400"
"20211220,009420,KR7009420001,한올바이오파마,KOSPI,20950,-150,-.71,20950,21400,20650,143382,3004754950,52240638,1094441366100"
"20211220,009540,KR7009540006,한국조선해양,KOSPI,95100,-4600,-4.61,99100,99200,95100,249927,24125919200,70773116,6730523331600"
"20211220,009830,KR7009830001,한화솔루션,KOSPI,35500,-900,-2.47,36050,36450,35500,468933,16787565300,191278497,6790386643500"
"20211220,009970,KR7009970005,영원무역홀딩스,KOSPI,47350,-950,-1.97,48300,48300,47350,3896,185465300,13635592,645645281200"
"20211220,010060,KR7010060002,OCI,KOSPI,107000,-2500,-2.28,109000,110000,106000,170205,18274951500,23849371,2551882697000"
"20211220,010120,KR7010120004,LS ELECTRIC,KOSPI,53600,-700,-1.29,53900,54200,53100,51814,2777619400,30000000,1608000000000"
"20211220,010130,KR7010130003,고려아연,KOSPI,520000,-4000,-.76,521000,524000,511000,44571,23102422000,18870000,9812400000000"
"20211220,010140,KR7010140002,삼성중공업,KOSPI,5580,-170,-2.96,5730,5740,5570,3609584,20271902450,880000000,4910400000000"
"20211220,010950,KR7010950004,S-Oil,KOSPI,86800,-2000,-2.25,87800,88300,86700,176058,15338209400,112582792,9772186345600"
"20211220,011070,KR7011070000,LG이노텍,KOSPI,317000,-9500,-2.91,324000,333000,313500,428041,138382332000,23667107,7502472919000"
"20211220,011170,KR7011170008,롯데케미칼,KOSPI,229500,-5000,-2.13,232000,233500,228000,90630,20868797000,34275419,7866208660500"
"20211220,011200,KR7011200003,HMM,KOSPI,28000,-800,-2.78,28800,29000,27650,2871710,81014848000,489039496,13693105888000"
"20211220,011210,KR7011210002,현대위아,KOSPI,75500,-1900,-2.45,77400,77400,75500,99387,7549855900,27195083,2053228766500"
"20211220,011780,KR7011780004,금호석유,KOSPI,182500,-4000,-2.14,185000,185500,182000,189123,34677505000,30467691,5560353607500"
"20211220,011790,KR7011790003,SKC,KOSPI,172500,-3500,-1.99,174500,176500,171500,153724,26591941000,37868298,6532281405000"
"20211220,012330,KR7012330007,현대모비스,KOSPI,241000,-5000,-2.03,245000,245500,240500,159279,38558575500,94573094,22792115654000"
"20211220,012450,KR7012450003,한화에어로스페이스,KOSPI,46000,-1150,-2.44,46950,46950,46000,237372,11001551850,50630000,2328980000000"
"20211220,012750,KR7012750006,에스원,KOSPI,74200,-1100,-1.46,74900,75100,74200,43275,3226600600,37999178,2819539007600"
"20211220,014680,KR7014680003,한솔케미칼,KOSPI,296500,-4000,-1.33,299500,305500,295000,44492,13257833500,11335195,3360885317500"
"20211220,014820,KR7014820005,동원시스템즈,KOSPI,51800,-200,-.38,52000,53700,51500,48141,2524466500,29188411,1511959689800"
"20211220,015760,KR7015760002,한국전력,KOSPI,21200,-550,-2.53,21500,21550,21150,1512519,32267148700,641964077,13609638432400"
"20211220,016360,KR7016360000,삼성증권,KOSPI,49350,-950,-1.89,50100,50500,49350,496863,24749448950,89300000,4406955000000"
"20211220,017670,KR7017670001,SK텔레콤,KOSPI,61000,100,.16,61300,62000,60500,829333,50673258900,218833144,13348821784000"
"20211220,017800,KR7017800004,현대엘리베이,KOSPI,40350,-950,-2.3,41300,41300,40350,119128,4846189300,40815191,1646892956850"
"20211220,017960,KR7017960006,한국카본,KOSPI,10600,-350,-3.2,10850,10900,10550,270131,2887721650,43960757,465984024200"
"20211220,018260,KR7018260000,삼성에스디에스,KOSPI,158000,-2000,-1.25,159000,160000,157000,71221,11270070500,77377800,12225692400000"
"20211220,018880,KR7018880005,한온시스템,KOSPI,13400,-150,-1.11,13500,13550,13300,683413,9130644150,533800000,7152920000000"
"20211220,021240,KR7021240007,코웨이,KOSPI,75500,-600,-.79,74900,76500,74500,115693,8681657200,73799619,5571871234500"
"20211220,022100,KR7022100002,포스코 ICT,KOSDAQ,6210,-120,-1.9,6330,6350,6190,239119,1491736870,152034729,944135667090"
"20211220,023530,KR7023530009,롯데쇼핑,KOSPI,88500,-1400,-1.56,89700,90300,88100,70062,6227473800,28288755,2503554817500"
"20211220,024110,KR7024110009,기업은행,KOSPI,11100,-150,-1.33,11150,11200,11100,767604,8555310400,744300587,8261736515700"
"20211220,026960,KR7026960005,동서,KOSPI,30250,-600,-1.94,30900,30900,30050,98550,2988672450,99700000,3015925000000"
"20211220,028050,KR7028050003,삼성엔지니어링,KOSPI,22950,-500,-2.13,23300,23400,22950,686542,15886244800,196000000,4498200000000"
"20211220,028260,KR7028260008,삼성물산,KOSPI,114500,-3500,-2.97,117000,117000,114500,190531,21975358700,186887081,21398570774500"
"20211220,028670,KR7028670008,팬오션,KOSPI,5530,-160,-2.81,5690,5690,5520,1854172,10362048410,534569512,2956169401360"
"20211220,029780,KR7029780004,삼성카드,KOSPI,34600,-350,-1,34450,34700,34300,168543,5801420500,115858891,4008717628600"
"20211220,030000,KR7030000004,제일기획,KOSPI,22600,-250,-1.09,22800,23000,22600,259454,5908067650,115041225,2599931685000"
"20211220,030200,KR7030200000,KT,KOSPI,31950,-400,-1.24,32250,32300,31850,795469,25537124300,261111808,8342522265600"
"20211220,032640,KR7032640005,LG유플러스,KOSPI,14250,-200,-1.38,14350,14400,14200,808349,11538343350,436611361,6221711894250"
"20211220,032830,KR7032830002,삼성생명,KOSPI,67000,-1300,-1.9,68000,68300,67000,246086,16597867100,200000000,13400000000000"
"20211220,033780,KR7033780008,KT&G,KOSPI,85000,200,.24,84500,85500,84200,495458,42081201300,137292497,11669862245000"
"20211220,034020,KR7034020008,두산중공업,KOSPI,21800,100,.46,21750,22100,21550,3050917,66526548050,520920876,11356075096800"
"20211220,034220,KR7034220004,LG디스플레이,KOSPI,22100,-200,-.9,22200,22600,22000,1741455,38804172200,357815700,7907726970000"
"20211220,034230,KR7034230003,파라다이스,KOSDAQ,14250,-350,-2.4,14450,14500,14200,206840,2961708600,90942672,1295933076000"
"20211220,034730,KR7034730002,SK,KOSPI,262500,-1500,-.57,262000,266000,259000,145228,38160001000,70360297,18469577962500"
"20211220,035250,KR7035250000,강원랜드,KOSPI,23500,-650,-2.69,23900,23950,23400,441954,10434203700,213940500,5027601750000"
"20211220,035420,KR7035420009,NAVER,KOSPI,373000,-11500,-2.99,381500,383000,373000,630690,236773535000,164263395,61270246335000"
"20211220,035720,KR7035720002,카카오,KOSPI,113000,-4500,-3.83,116500,117000,113000,2989796,341466027000,445784877,50373691101000"
"20211220,036460,KR7036460004,한국가스공사,KOSPI,37450,-1500,-3.85,38550,38550,37300,330377,12440430350,92313000,3457121850000"
"20211220,036570,KR7036570000,엔씨소프트,KOSPI,655000,-15000,-2.24,667000,675000,655000,142411,94079407000,21954022,14379884410000"
"20211220,039490,KR7039490008,키움증권,KOSPI,107000,-2500,-2.28,108500,109500,107000,50013,5397779000,26219513,2805487891000"
"20211220,042660,KR7042660001,대우조선해양,KOSPI,23250,-850,-3.53,24000,24000,23100,273825,6407140500,107290669,2494508054250"
"20211220,042700,KR7042700005,한미반도체,KOSPI,35050,-250,-.71,35300,35800,34850,234218,8265599400,49459877,1733568688850"
"20211220,000080,KR7000080002,하이트진로,KOSPI,29750,-100,-.34,29750,29950,29600,130227,3874702850,70133611,2086474927250"
"20211220,000100,KR7000100008,유한양행,KOSPI,65100,-500,-.76,65500,65900,64800,170653,11145957900,69972959,4555239630900"
"20211220,000120,KR7000120006,CJ대한통운,KOSPI,130000,-3500,-2.62,133500,133500,130000,25528,3356185500,22812344,2965604720000"
"20211220,000150,KR7000150003,두산,KOSPI,123500,3000,2.49,120500,125000,118500,78792,9659657000,16523835,2040693622500"
"20211220,000210,KR7000210005,DL,KOSPI,63300,-1200,-1.86,64100,64700,63300,59286,3784865800,20955884,1326507457200"
"20211220,000240,KR7000240002,한국앤컴퍼니,KOSPI,15600,50,.32,15600,16000,15500,98094,1536656250,94935240,1480989744000"
"20211220,000270,KR7000270009,기아,KOSPI,82900,-1700,-2.01,84500,84500,82800,924100,77048184100,405363347,33604621466300"
"20211220,000660,KR7000660001,SK하이닉스,KOSPI,120500,-1500,-1.23,121500,123500,120500,2846815,346125412636,728002365,87724284982500"
"20211220,000670,KR7000670000,영풍,KOSPI,655000,-7000,-1.06,655000,657000,647000,715,464971000,1842040,1206536200000"
"20211220,000720,KR7000720003,현대건설,KOSPI,46300,-1500,-3.14,47700,47750,46000,705390,32834812450,111355765,5155771919500"
"20211220,000810,KR7000810002,삼성화재,KOSPI,214000,-1500,-.7,214000,216000,212000,80801,17305782000,47374837,10138215118000"
"20211220,000880,KR7000880005,한화,KOSPI,31550,-950,-2.92,32400,32400,31450,293597,9345328150,74958735,2364948089250"
"20211220,000990,KR7000990002,DB하이텍,KOSPI,69000,-800,-1.15,69400,70700,68800,507564,35274625800,44398588,3063502572000"
"20211220,001040,KR7001040005,CJ,KOSPI,84700,-2000,-2.31,86100,86200,84600,34917,2975781700,29176998,2471291730600"
"20211220,001430,KR7001430008,세아베스틸,KOSPI,20250,-400,-1.94,20650,20800,20100,64782,1317486400,35862119,726207909750"
"20211220,001440,KR7001440007,대한전선,KOSPI,1785,-30,-1.65,1815,1820,1780,3770032,6766892030,856473009,1528804321065"
"20211220,001450,KR7001450006,현대해상,KOSPI,24650,-550,-2.18,25050,25050,24600,316669,7848270900,89400000,2203710000000"
"20211220,001680,KR7001680008,대상,KOSPI,23200,-250,-1.07,23400,23500,23150,78047,1818398050,34648025,803834180000"
"20211220,001800,KR7001800002,오리온홀딩스,KOSPI,16250,-150,-.91,16250,16400,16100,71693,1166766450,62645422,1017988107500"
"20211220,002030,KR7002030005,아세아,KOSPI,125000,-2500,-1.96,127000,127500,124500,1558,195583000,2191024,273878000000"
"20211220,002380,KR7002380004,KCC,KOSPI,306500,-9000,-2.85,313000,314500,302500,31109,9544356000,8886471,2723703361500"
"20211220,002790,KR7002790004,아모레G,KOSPI,45000,-800,-1.75,45500,45700,45000,57902,2619029800,82458180,3710618100000"
"20211220,002840,KR7002840007,미원상사,KOSPI,202000,2000,1,200500,204000,199500,6161,1242784500,4970000,1003940000000"
"20211220,003030,KR7003030004,세아제강지주,KOSPI,104500,-3000,-2.79,108000,109000,103500,11100,1174791500,4141657,432803156500"
"20211220,003090,KR7003090008,대웅,KOSPI,31650,-250,-.78,31400,31900,31350,39958,1261986700,58141980,1840193667000"
"20211220,003230,KR7003230000,삼양식품,KOSPI,93400,-2000,-2.1,95000,96700,93000,65736,6232950500,7533015,703583601000"
"20211220,003240,KR7003240009,태광산업,KOSPI,973000,-2000,-.21,965000,976000,961000,433,418137000,1113400,1083338200000"
"20211220,003490,KR7003490000,대한항공,KOSPI,28700,-500,-1.71,29050,29050,28650,800452,23068100600,347820825,9982457677500"
"20211220,003550,KR7003550001,LG,KOSPI,81000,-1300,-1.58,82200,82800,80900,631202,51419229100,157300993,12741380433000"
"20211220,003670,KR7003670007,포스코케미칼,KOSPI,142500,-3000,-2.06,144500,145000,142500,209352,29999173500,77463220,11038508850000"
"20211220,004000,KR7004000006,롯데정밀화학,KOSPI,75300,-2100,-2.71,77700,77700,75000,130704,9944123300,25800000,1942740000000"
"20211220,004020,KR7004020004,현대제철,KOSPI,42550,-1700,-3.84,44050,44050,42450,632964,27188494500,133445785,5678118151750"
"20211220,004170,KR7004170007,신세계,KOSPI,240500,-3500,-1.43,241500,245000,238500,41895,10095440500,9845181,2367766030500"
"20211220,004370,KR7004370003,농심,KOSPI,315000,-1500,-.47,314000,318000,310000,26738,8433740500,6082642,1916032230000"
"20211220,004990,KR7004990008,롯데지주,KOSPI,30650,-700,-2.23,31200,31200,30500,90214,2778591450,104909237,3215468114050"
"20211220,005300,KR7005300009,롯데칠성,KOSPI,129500,-500,-.38,129000,130000,128000,16422,2118602000,9278884,1201615478000"
"20211220,005380,KR7005380001,현대차,KOSPI,205000,-4500,-2.15,209000,209500,204500,542620,111756485500,213668187,43801978335000"
"20211220,005420,KR7005420005,코스모화학,KOSPI,14200,-100,-.7,14300,14450,14150,180943,2580338550,27860157,395614229400"
"20211220,005490,KR7005490008,POSCO,KOSPI,280500,-11500,-3.94,288000,288000,280000,378947,107277884500,87186835,24455907217500"
"20211220,005830,KR7005830005,DB손해보험,KOSPI,59000,-1300,-2.16,59400,60000,58400,107250,6350900400,70800000,4177200000000"
"20211220,005850,KR7005850003,에스엘,KOSPI,28400,-1150,-3.89,29550,29550,28300,217844,6237579100,48203277,1368973066800"
"20211220,005930,KR7005930003,삼성전자,KOSPI,77100,-900,-1.15,77600,77800,76800,11264375,869972000855,5969782550,460270234605000"
"20211220,005940,KR7005940002,NH투자증권,KOSPI,13350,-100,-.74,13450,13500,13300,582044,7789470600,297033887,3965402391450"
"20211220,006040,KR7006040000,동원산업,KOSPI,221500,-2500,-1.12,221500,223000,220000,1954,432555000,3677641,814597481500"
"20211220,006260,KR7006260004,LS,KOSPI,53000,-500,-.93,53600,53700,52700,53801,2856429600,32200000,1706600000000"
"20211220,006280,KR7006280002,녹십자,KOSPI,228500,-500,-.22,229500,230000,226000,29534,6739214000,11686538,2670373933000"
"20211220,006400,KR7006400006,삼성SDI,KOSPI,654000,-26000,-3.82,675000,676000,653000,352862,232954215920,68764530,44972002620000"
"20211220,006650,KR7006650006,대한유화,KOSPI,195000,-5000,-2.5,198000,199500,194500,24271,4768038000,6500000,1267500000000"
"20211220,006800,KR7006800007,미래에셋증권,KOSPI,8970,-180,-1.97,9140,9140,8960,672317,6073338450,635316408,5698788179760"
"20211220,007070,KR7007070006,GS리테일,KOSPI,30450,-450,-1.46,30750,30800,30300,123839,3778627250,104717922,3188660724900"
"20211220,007310,KR7007310006,오뚜기,KOSPI,462000,-3000,-.65,463000,466000,459500,2776,1283448000,3671981,1696455222000"
"20211220,007340,KR7007340003,디티알오토모티브,KOSPI,55100,-1700,-2.99,56800,57100,55000,18749,1043588800,9994005,550669675500"
"20211220,007660,KR7007660004,이수페타시스,KOSPI,5020,-70,-1.38,5020,5140,4995,1063604,5375813795,63246419,317497023380"
"20211220,008730,KR7008730004,율촌화학,KOSPI,25800,-900,-3.37,26700,26750,25700,191358,4970933600,24800000,639840000000"
"20211220,008770,KR7008770000,호텔신라,KOSPI,75200,-1600,-2.08,76400,76400,75000,191639,14476596900,39248121,2951458699200"
"20211220,008930,KR7008930000,한미사이언스,KOSPI,55700,-1100,-1.94,56500,56700,55100,64917,3624025400,67304611,3748866832700"
